id,word,type,grammar,parent,meaning,note,factors,factor_meaning,status,confidence,strlen,source,language
125031,imāti,.un.,,,,,ima+iti,,1,80,5,union,cm
125032,iminākāraṇenāti,.un.,,,,,iminākāraṇena+iti,,1,80,15,union,cm
125033,imināvāti,.un.,,,,,imināva+iti,,1,80,9,union,cm
125034,imissāyevāti,.un.,,,,,imissā+eva+iti,,1,60,12,union,cm
125035,iṇamassāti,.un.,,,,,iṇamassa+iti,,1,80,10,union,cm
125036,iṇapīḷitāti,.un.,,,,,iṇapīḷita+iti,,1,80,11,union,cm
125037,indadhanupabhāsavaṇṇāti,.un.,,,,,indadhanupabhāsavaṇṇa+iti,,1,80,23,union,cm
125038,indanīlādimaṇimayavedikāsadisenāti,.un.,,,,,indanīlādimaṇimayavedikāsadisena+iti,,1,80,34,union,cm
125039,iṇdasālaguhākittakappamāṇāti,.un.,,,,,iṇdasālaguhākittakappamāṇa+iti,,1,80,28,union,cm
125040,indaṭṭhoyevāti,.un.,,,,,indaṭṭho+eva+iti,,1,80,14,union,cm
125041,indenāti,.un.,,,,,indena+iti,,1,80,8,union,cm
125042,indīvarajjutisamānāti,.un.,,,,,indīvarajjutisamāna+iti,,1,80,21,union,cm
125043,indocāti,.un.,,,,,indoca+iti,,1,80,8,union,cm
125044,indriyabhāvanāti,.un.,,,,,indriyabhāvana+iti,,1,80,16,union,cm
125045,indriyamaggapaccayānañcāti,.un.,,,,,indriyamaggapaccayānaṃ+ca+iti,,1,80,26,union,cm
125046,indriyapaccayatāguṇayogenāti,.un.,,,,,indriyapaccayatāguṇayogena+iti,,1,80,28,union,cm
125047,indriyapaccayatāti,.un.,,,,,indriyapaccayata+iti,,1,80,18,union,cm
125048,indriyaparopariyattañāṇañcāti,.un.,,,,,indriyaparopariyattañāṇaṃ+ca+iti,,1,80,29,union,cm
125049,indriyasaṃvarasamannāgatāti,.un.,,,,,indriyasaṃvarasamannāgata+iti,,1,80,27,union,cm
125050,indriyasannissayenāti,.un.,,,,,indriyasannissayena+iti,,1,80,21,union,cm
125051,indriyatāti,.un.,,,,,indriyata+iti,,1,80,11,union,cm
125052,indriyavasenāti,.un.,,,,,indriyavasena+iti,,1,80,15,union,cm
125053,induyuttenāti,.un.,,,,,induyuttena+iti,,1,80,13,union,cm
125054,iñjitapaccayāti,.un.,,,,,iñjitapaccaya+iti,,1,80,15,union,cm
125055,īritāti,.un.,,,,,īrita+iti,,1,80,7,union,cm
125056,iriyāpathaparivattanagaṇanāyevāti,.un.,,,,,iriyāpathaparivattanagaṇanā+eva+iti,,1,60,33,union,cm
125057,iriyāpathapucchāti,.un.,,,,,iriyāpathapuccha+iti,,1,80,18,union,cm
125058,iriyāpathāti,.un.,,,,,iriyāpatha+iti,,1,80,12,union,cm
125059,iriyāpathenāti,.un.,,,,,iriyāpathena+iti,,1,80,14,union,cm
125060,iriyāyāti,.un.,,,,,iriyāya+iti,,1,80,9,union,cm
125061,isaddalopatthāti,.un.,,,,,isaddalopattha+iti,,1,80,16,union,cm
125062,isipabbajjāti,.un.,,,,,isipabbajja+iti,,1,80,13,union,cm
125063,isnāti,.un.,,,,,isna+iti,,1,80,6,union,cm
125064,issālobhadosādimalañcāti,.un.,,,,,issālobhadosādimalaṃ+ca+iti,,1,80,24,union,cm
125065,issāmacchariyamāyāsāṭheyyathambhasārambhamānāti,.un.,,,,,issāmacchariyamāyāsāṭheyyathambhasārambhamāna+iti,,1,80,47,union,cm
125066,issāmanikāti,.un.,,,,,issāmanika+iti,,1,80,12,union,cm
125067,issaranimmānamūlamevāti,.un.,,,,,issaranimmānamūlaṃ+eva+iti,,1,80,23,union,cm
125068,issariyamakatvāti,.un.,,,,,issariyamakatva+iti,,1,80,17,union,cm
125069,issariyappamāṇenāti,.un.,,,,,issariyappamāṇena+iti,,1,80,19,union,cm
125070,issāsoviyāti,.un.,,,,,issāsoviya+iti,,1,80,12,union,cm
125071,itarassacāti,.un.,,,,,itarassaca+iti,,1,80,12,union,cm
125072,itaratāti,.un.,,,,,itarata+iti,,1,80,9,union,cm
125073,itarenāti,.un.,,,,,itarena+iti,,1,80,9,union,cm
125074,itarītarāti,.un.,,,,,itarītara+iti,,1,80,11,union,cm
125075,itarovāti,.un.,,,,,itaro+eva+iti,,1,80,9,union,cm
125076,itihāsāti,.un.,,,,,itihāsa+iti,,1,80,9,union,cm
125077,itihāti,.un.,,,,,itiha+iti,,1,80,7,union,cm
125078,itivāti,.un.,,,,,itiva+iti,,1,80,7,union,cm
125079,itovāti,.un.,,,,,ito+eva+iti,,1,80,7,union,cm
125080,ittaratāyāti,.un.,,,,,ittaratāya+iti,,1,80,12,union,cm
125081,iṭṭhabhāvenāti,.un.,,,,,iṭṭhabhāvena+iti,,1,80,14,union,cm
125082,iṭṭhakādināti,.un.,,,,,iṭṭhakādina+iti,,1,80,13,union,cm
125083,iṭṭhakantamanāpasaññinoyevāti,.un.,,,,,iṭṭhakantamanāpasaññino+eva+iti,,1,80,29,union,cm
125084,iṭṭhākārasambhogarasāti,.un.,,,,,iṭṭhākārasambhogarasa+iti,,1,80,23,union,cm
125085,itthampattiyāti,.un.,,,,,itthampattiya+iti,,1,80,15,union,cm
125086,itthannāmassāti,.un.,,,,,itthannāmassa+iti,,1,80,15,union,cm
125087,iṭṭhaphalamevāti,.un.,,,,,iṭṭhaphalaṃ+eva+iti,,1,80,16,union,cm
125088,iṭṭhārammaṇamevāti,.un.,,,,,iṭṭhārammaṇaṃ+eva+iti,,1,80,18,union,cm
125089,iṭṭhasampattivisayāti,.un.,,,,,iṭṭhasampattivisaya+iti,,1,80,21,union,cm
125090,iṭṭhāti,.un.,,,,,iṭṭha+iti,,1,80,7,union,cm
125091,iṭṭhattāti,.un.,,,,,iṭṭhatta+iti,,1,80,10,union,cm
125092,itthatthāyāti,.un.,,,,,itthatthāya+iti,,1,80,13,union,cm
125093,iṭṭhavipākañcāti,.un.,,,,,iṭṭhavipākaṃ+ca+iti,,1,80,16,union,cm
125094,itthibhedāti,.un.,,,,,itthibheda+iti,,1,80,12,union,cm
125095,itthigatikovāti,.un.,,,,,itthigatiko+eva+iti,,1,80,15,union,cm
125096,itthiliṅgapadamālāti,.un.,,,,,itthiliṅgapadamāla+iti,,1,80,20,union,cm
125097,itthiliṅgasamaññāti,.un.,,,,,itthiliṅgasamañña+iti,,1,80,19,union,cm
125098,itthiliṅgāti,.un.,,,,,itthiliṅga+iti,,1,80,12,union,cm
125099,itthiliṅgattamicchathāti,.un.,,,,,itthiliṅgattamicchatha+iti,,1,80,24,union,cm
125100,itthirūpañcāti,.un.,,,,,itthirūpaṃ+ca+iti,,1,80,14,union,cm
125101,itthiyāti,.un.,,,,,itthiya+iti,,1,80,9,union,cm
125102,ivaṇṇuvaṇṇāti,.un.,,,,,ivaṇṇuvaṇṇa+iti,,1,80,13,union,cm
125103,īyassānabhidhānāti,.un.,,,,,īyassānabhidhāna+iti,,1,80,18,union,cm
125104,jaccandhapaṭibhāgāti,.un.,,,,,jaccandhapaṭibhāga+iti,,1,80,20,union,cm
125105,jaccandhonāmāti,.un.,,,,,jaccandhonāma+iti,,1,80,15,union,cm
125106,jaccāti,.un.,,,,,jacca+iti,,1,80,7,union,cm
125107,jaggāti,.un.,,,,,jagga+iti,,1,80,7,union,cm
125108,jahethāti,.un.,,,,,jahetha+iti,,1,80,9,union,cm
125109,jahitavatthukāti,.un.,,,,,jahitavatthuka+iti,,1,80,16,union,cm
125110,jalābujāti,.un.,,,,,jalābuja+iti,,1,80,10,union,cm
125111,jalābumhijātāti,.un.,,,,,jalābumhijāta+iti,,1,80,15,union,cm
125112,jalacarāti,.un.,,,,,jalacara+iti,,1,80,10,union,cm
125113,jalajāthalajāti,.un.,,,,,jalajāthalaja+iti,,1,80,15,union,cm
125114,jalamassāti,.un.,,,,,jalamassa+iti,,1,80,11,union,cm
125115,jālametthāti,.un.,,,,,jālamettha+iti,,1,80,12,union,cm
125116,jalamevāti,.un.,,,,,jalaṃ+eva+iti,,1,80,10,union,cm
125117,jālāpethāti,.un.,,,,,jālāpetha+iti,,1,80,11,union,cm
125118,jālāpetvāti,.un.,,,,,jālāpetva+iti,,1,80,11,union,cm
125119,jālasañchannāti,.un.,,,,,jālasañchanna+iti,,1,80,15,union,cm
125120,jālāti,.un.,,,,,jāla+iti,,1,80,6,union,cm
125121,jalayitvāti,.un.,,,,,jalayitva+iti,,1,80,11,union,cm
125122,jalenāti,.un.,,,,,jalena+iti,,1,80,8,union,cm
125123,jālenāti,.un.,,,,,jālena+iti,,1,80,8,union,cm
125124,jaleyyāti,.un.,,,,,jaleyya+iti,,1,80,9,union,cm
125125,jaḷībhavantyanenāti,.un.,,,,,jaḷībhavantyanena+iti,,1,80,19,union,cm
125126,jālikāti,.un.,,,,,jālika+iti,,1,80,8,union,cm
125127,jalitthāti,.un.,,,,,jalittha+iti,,1,80,10,union,cm
125128,jalupaddutajāti,.un.,,,,,jalupaddutaja+iti,,1,80,15,union,cm
125129,jambudīpavāsīsantānagatāti,.un.,,,,,jambudīpavāsīsantānagata+iti,,1,80,26,union,cm
125130,jambudīpavāsisattasantānagatāti,.un.,,,,,jambudīpavāsisattasantānagata+iti,,1,80,31,union,cm
125131,jambujañcāti,.un.,,,,,jambujaṃ+ca+iti,,1,80,12,union,cm
125132,jambukāti,.un.,,,,,jambuka+iti,,1,80,9,union,cm
125133,jammāti,.un.,,,,,jamma+iti,,1,80,7,union,cm
125134,janakapaccayāti,.un.,,,,,janakapaccaya+iti,,1,80,15,union,cm
125135,janakattenāti,.un.,,,,,janakattena+iti,,1,80,13,union,cm
125136,janakhattiyāti,.un.,,,,,janakhattiya+iti,,1,80,14,union,cm
125137,jānanākārenāti,.un.,,,,,jānanākārena+iti,,1,80,14,union,cm
125138,jānanamevāti,.un.,,,,,jānanaṃ+eva+iti,,1,80,12,union,cm
125139,jānanapakatitāyāti,.un.,,,,,jānanapakatitāya+iti,,1,80,18,union,cm
125140,jānanatthāyāti,.un.,,,,,jānanatthāya+iti,,1,80,14,union,cm
125141,jananikāti,.un.,,,,,jananika+iti,,1,80,10,union,cm
125142,jānantassāti,.un.,,,,,jānantassa+iti,,1,80,12,union,cm
125143,jānanticāti,.un.,,,,,jānantica+iti,,1,80,11,union,cm
125144,jānantisīlenāti,.un.,,,,,jānantisīlena+iti,,1,80,15,union,cm
125145,janapadacārikāyāti,.un.,,,,,janapadacārikāya+iti,,1,80,18,union,cm
125146,janapadañcāti,.un.,,,,,janapadaṃ+ca+iti,,1,80,13,union,cm
125147,jānapadāti,.un.,,,,,jānapada+iti,,1,80,10,union,cm
125148,janapadevāti,.un.,,,,,janapadeva+iti,,1,80,12,union,cm
125149,jānāpetabbāti,.un.,,,,,jānāpetabba+iti,,1,80,13,union,cm
125150,jānāpetvāti,.un.,,,,,jānāpetva+iti,,1,80,11,union,cm
125151,jānāpeyyāthāti,.un.,,,,,jānāpeyyātha+iti,,1,80,14,union,cm
125152,jānāsiyevāti,.un.,,,,,jānāsi+eva+iti,,1,80,12,union,cm
125153,janassāti,.un.,,,,,janassa+iti,,1,80,9,union,cm
125154,jānatāti,.un.,,,,,jānata+iti,,1,80,8,union,cm
125155,jānātevāti,.un.,,,,,jānāteva+iti,,1,80,10,union,cm
125156,jānathāti,.un.,,,,,jānatha+iti,,1,80,9,union,cm
125157,janayethāti,.un.,,,,,janayetha+iti,,1,80,11,union,cm
125158,janenāti,.un.,,,,,janena+iti,,1,80,8,union,cm
125159,janetabbāti,.un.,,,,,janetabba+iti,,1,80,11,union,cm
125160,janeticāti,.un.,,,,,janetica+iti,,1,80,10,union,cm
125161,jāneyyāmāti,.un.,,,,,jāneyyāma+iti,,1,80,11,union,cm
125162,jāneyyayevāti,.un.,,,,,jāneyya+eva+iti,,1,80,13,union,cm
125163,jaṅghapesanikenāti,.un.,,,,,jaṅghapesanikena+iti,,1,80,18,union,cm
125164,jāniassāti,.un.,,,,,jāniassa+iti,,1,80,10,union,cm
125165,jānitabbañcāti,.un.,,,,,jānitabbaṃ+ca+iti,,1,80,14,union,cm
125166,janitasatipārisuddhisambhavenāti,.un.,,,,,janitasatipārisuddhisambhavena+iti,,1,80,32,union,cm
125167,janoanugiṇāti,.un.,,,,,janoanugiṇa+iti,,1,80,13,union,cm
125168,jantāgharasālāti,.un.,,,,,jantāgharasāla+iti,,1,80,16,union,cm
125169,jappametassāti,.un.,,,,,jappametassa+iti,,1,80,14,union,cm
125170,jappāti,.un.,,,,,jappa+iti,,1,80,7,union,cm
125171,jappeyyāti,.un.,,,,,jappeyya+iti,,1,80,10,union,cm
125172,jarābhibhūtassāti,.un.,,,,,jarābhibhūtassa+iti,,1,80,17,union,cm
125173,jarādhammāti,.un.,,,,,jarādhamma+iti,,1,80,12,union,cm
125174,jarāmaraṇabhāvapariyāyenāti,.un.,,,,,jarāmaraṇabhāvapariyāyena+iti,,1,80,27,union,cm
125175,jarāmaraṇādipaccayatāyāti,.un.,,,,,jarāmaraṇādipaccayatāya+iti,,1,80,25,union,cm
125176,jarāmaraṇañcāti,.un.,,,,,jarāmaraṇaṃ+ca+iti,,1,80,15,union,cm
125177,jarāmaraṇapaccayatāyāti,.un.,,,,,jarāmaraṇapaccayatāya+iti,,1,80,23,union,cm
125178,jarāmaraṇassāti,.un.,,,,,jarāmaraṇassa+iti,,1,80,15,union,cm
125179,jaratāniccatāti,.un.,,,,,jaratāniccata+iti,,1,80,15,union,cm
125180,jarāyevāti,.un.,,,,,jarā+eva+iti,,1,60,10,union,cm
125181,jātamassāti,.un.,,,,,jātamassa+iti,,1,80,11,union,cm
125182,jātañcāti,.un.,,,,,jātaṃ+ca+iti,,1,80,9,union,cm
125183,jātaparisāti,.un.,,,,,jātaparisa+iti,,1,80,12,union,cm
125184,jātasomanassāti,.un.,,,,,jātasomanassa+iti,,1,80,15,union,cm
125185,jātavīhijāti,.un.,,,,,jātavīhija+iti,,1,80,12,union,cm
125186,jatāyāti,.un.,,,,,jatāya+iti,,1,80,8,union,cm
125187,jātāyāti,.un.,,,,,jātāya+iti,,1,80,8,union,cm
125188,jātāyevāti,.un.,,,,,jātā+eva+iti,,1,60,10,union,cm
125189,jātenāti,.un.,,,,,jātena+iti,,1,80,8,union,cm
125190,jātiabhāvāti,.un.,,,,,jātiabhāva+iti,,1,80,12,union,cm
125191,jātibhūmakāti,.un.,,,,,jātibhūmaka+iti,,1,80,13,union,cm
125192,jātijarābhibhūtañcāti,.un.,,,,,jātijarābhibhūtaṃ+ca+iti,,1,80,21,union,cm
125193,jātijarādibhedassāti,.un.,,,,,jātijarādibhedassa+iti,,1,80,20,union,cm
125194,jātijarāti,.un.,,,,,jātijara+iti,,1,80,10,union,cm
125195,jātijarāyāti,.un.,,,,,jātijarāya+iti,,1,80,12,union,cm
125196,jātikassāti,.un.,,,,,jātikassa+iti,,1,80,11,union,cm
125197,jātikāti,.un.,,,,,jātika+iti,,1,80,8,union,cm
125198,jātikattāti,.un.,,,,,jātikatta+iti,,1,80,11,union,cm
125199,jaṭilakāti,.un.,,,,,jaṭilaka+iti,,1,80,10,union,cm
125200,jātimahattapaccavekkhaṇāti,.un.,,,,,jātimahattapaccavekkhaṇa+iti,,1,80,26,union,cm
125201,jātimaraṇasaṅkhayāti,.un.,,,,,jātimaraṇasaṅkhaya+iti,,1,80,20,union,cm
125202,jātimāti,.un.,,,,,jātima+iti,,1,80,8,union,cm
125203,jātiphalametassāti,.un.,,,,,jātiphalametassa+iti,,1,80,18,union,cm
125204,jātisabhāvavuttiguṇasabhāvavutyādayoyevāti,.un.,,,,,jātisabhāvavuttiguṇasabhāvavutyādayo+eva+iti,,1,80,42,union,cm
125205,jātisaddāti,.un.,,,,,jātisadda+iti,,1,80,11,union,cm
125206,jātisaddattāti,.un.,,,,,jātisaddatta+iti,,1,80,14,union,cm
125207,jātisaṅkaravirahitāyāti,.un.,,,,,jātisaṅkaravirahitāya+iti,,1,80,23,union,cm
125208,jātivasenāti,.un.,,,,,jātivasena+iti,,1,80,12,union,cm
125209,javanapaññāti,.un.,,,,,javanapañña+iti,,1,80,13,union,cm
125210,javanappavattāti,.un.,,,,,javanappavatta+iti,,1,80,16,union,cm
125211,javanassāti,.un.,,,,,javanassa+iti,,1,80,11,union,cm
125212,javanenāti,.un.,,,,,javanena+iti,,1,80,10,union,cm
125213,javāti,.un.,,,,,java+iti,,1,80,6,union,cm
125214,jayaddhajagāhakāti,.un.,,,,,jayaddhajagāhaka+iti,,1,80,18,union,cm
125215,jāyamānādikkhandhāti,.un.,,,,,jāyamānādikkhandha+iti,,1,80,20,union,cm
125216,jāyamānāti,.un.,,,,,jāyamāna+iti,,1,80,10,union,cm
125217,jāyantievāti,.un.,,,,,jāyantieva+iti,,1,80,12,union,cm
125218,jāyethāti,.un.,,,,,jāyetha+iti,,1,80,9,union,cm
125219,jayeyyāti,.un.,,,,,jayeyya+iti,,1,80,9,union,cm
125220,jāyeyyāti,.un.,,,,,jāyeyya+iti,,1,80,9,union,cm
125221,jetabbāti,.un.,,,,,jetabba+iti,,1,80,9,union,cm
125222,jeṭṭhakattāti,.un.,,,,,jeṭṭhakatta+iti,,1,80,13,union,cm
125223,jeṭṭhānukkamenāti,.un.,,,,,jeṭṭhānukkamena+iti,,1,80,17,union,cm
125224,jhālāti,.un.,,,,,jhāla+iti,,1,80,7,union,cm
125225,jhānaanāgāminonāmāti,.un.,,,,,jhānaanāgāminonāma+iti,,1,80,20,union,cm
125226,jhānabhāvassāti,.un.,,,,,jhānabhāvassa+iti,,1,80,15,union,cm
125227,jhānabhūmiyāti,.un.,,,,,jhānabhūmiya+iti,,1,80,14,union,cm
125228,jhānacetanānukūlāti,.un.,,,,,jhānacetanānukūla+iti,,1,80,19,union,cm
125229,jhānādikoṭṭhāsikāti,.un.,,,,,jhānādikoṭṭhāsika+iti,,1,80,19,union,cm
125230,jhānādīniyevāti,.un.,,,,,jhānādīni+eva+iti,,1,80,15,union,cm
125231,jhānakathāti,.un.,,,,,jhānakatha+iti,,1,80,12,union,cm
125232,jhānañcāti,.un.,,,,,jhānaṃ+ca+iti,,1,80,10,union,cm
125233,jhānaṅgasamudāyabhedenāti,.un.,,,,,jhānaṅgasamudāyabhedena+iti,,1,80,25,union,cm
125234,jhānaṅgavasenāti,.un.,,,,,jhānaṅgavasena+iti,,1,80,16,union,cm
125235,jhānantarikāyāti,.un.,,,,,jhānantarikāya+iti,,1,80,16,union,cm
125236,jhānaratāti,.un.,,,,,jhānarata+iti,,1,80,11,union,cm
125237,jhānaratiyāti,.un.,,,,,jhānaratiya+iti,,1,80,13,union,cm
125238,jhānasahajāti,.un.,,,,,jhānasahaja+iti,,1,80,13,union,cm
125239,jhānasampannāti,.un.,,,,,jhānasampanna+iti,,1,80,15,union,cm
125240,jhānasampayuttāti,.un.,,,,,jhānasampayutta+iti,,1,80,17,union,cm
125241,jhānavāti,.un.,,,,,jhānava+iti,,1,80,9,union,cm
125242,jhānavisayāti,.un.,,,,,jhānavisaya+iti,,1,80,13,union,cm
125243,jhānupekkhāti,.un.,,,,,jhānupekkha+iti,,1,80,13,union,cm
125244,jhāpayissāmāti,.un.,,,,,jhāpayissāma+iti,,1,80,14,union,cm
125245,jhapessāmāti,.un.,,,,,jhapessāma+iti,,1,80,12,union,cm
125246,jhāpethāti,.un.,,,,,jhāpetha+iti,,1,80,10,union,cm
125247,jhāpitattāti,.un.,,,,,jhāpitatta+iti,,1,80,12,union,cm
125248,jhasaññattāti,.un.,,,,,jhasaññatta+iti,,1,80,13,union,cm
125249,jhāyanametthāti,.un.,,,,,jhāyanamettha+iti,,1,80,15,union,cm
125250,jhāyanaṭṭhenāti,.un.,,,,,jhāyanaṭṭhena+iti,,1,80,15,union,cm
125251,jhāyinomhāti,.un.,,,,,jhāyinomha+iti,,1,80,12,union,cm
125252,jhismātvevāti,.un.,,,,,jhismātveva+iti,,1,80,13,union,cm
125253,jhissāti,.un.,,,,,jhissa+iti,,1,80,8,union,cm
125254,jigacchāti,.un.,,,,,jigaccha+iti,,1,80,10,union,cm
125255,jighacchādubbalyenāti,.un.,,,,,jighacchādubbalyena+iti,,1,80,21,union,cm
125256,jighacchādubbhikkhābahulāyāti,.un.,,,,,jighacchādubbhikkhābahulāya+iti,,1,80,29,union,cm
125257,jigucchādivasenāti,.un.,,,,,jigucchādivasena+iti,,1,80,18,union,cm
125258,jigucchanādivasenāti,.un.,,,,,jigucchanādivasena+iti,,1,80,20,union,cm
125259,jigucchanīyamevāti,.un.,,,,,jigucchanīyaṃ+eva+iti,,1,80,18,union,cm
125260,jigucchanīyatāti,.un.,,,,,jigucchanīyata+iti,,1,80,16,union,cm
125261,jigucchanīyāti,.un.,,,,,jigucchanīya+iti,,1,80,14,union,cm
125262,jinantassāti,.un.,,,,,jinantassa+iti,,1,80,12,union,cm
125263,jinassāti,.un.,,,,,jinassa+iti,,1,80,9,union,cm
125264,jinavacanassāvirodhenāti,.un.,,,,,jinavacanassāvirodhena+iti,,1,80,24,union,cm
125265,jineyyāti,.un.,,,,,jineyya+iti,,1,80,9,union,cm
125266,jinitvāti,.un.,,,,,jinitva+iti,,1,80,9,union,cm
125267,jiṇṇacoḷāti,.un.,,,,,jiṇṇacoḷa+iti,,1,80,11,union,cm
125268,jīraṇabhijjanasabhāvāti,.un.,,,,,jīraṇabhijjanasabhāva+iti,,1,80,23,union,cm
125269,jiruṇāti,.un.,,,,,jiruṇa+iti,,1,80,8,union,cm
125270,jitagāthāti,.un.,,,,,jitagātha+iti,,1,80,11,union,cm
125271,jīvamānatāvisesayuttañcāti,.un.,,,,,jīvamānatāvisesayuttaṃ+ca+iti,,1,80,26,union,cm
125272,jīvanamevāti,.un.,,,,,jīvanaṃ+eva+iti,,1,80,12,union,cm
125273,jīvavisayāti,.un.,,,,,jīvavisaya+iti,,1,80,12,union,cm
125274,jīvayogāti,.un.,,,,,jīvayoga+iti,,1,80,10,union,cm
125275,jīvenāti,.un.,,,,,jīvena+iti,,1,80,8,union,cm
125276,jivhādasakañcāti,.un.,,,,,jivhādasakaṃ+ca+iti,,1,80,16,union,cm
125277,jīvikānenāti,.un.,,,,,jīvikānena+iti,,1,80,12,union,cm
125278,jīvikatāti,.un.,,,,,jīvikata+iti,,1,80,10,union,cm
125279,jīvitaavhāti,.un.,,,,,jīvitaavha+iti,,1,80,12,union,cm
125280,jīvitachakkañcāti,.un.,,,,,jīvitachakkaṃ+ca+iti,,1,80,17,union,cm
125281,jīvitachakkassāti,.un.,,,,,jīvitachakkassa+iti,,1,80,17,union,cm
125282,jīvitakāraṇāti,.un.,,,,,jīvitakāraṇa+iti,,1,80,14,union,cm
125283,jīvitassāti,.un.,,,,,jīvitassa+iti,,1,80,11,union,cm
125284,jīvitavuttisampādanattāti,.un.,,,,,jīvitavuttisampādanatta+iti,,1,80,25,union,cm
125285,jīvitindriyenāti,.un.,,,,,jīvitindriyena+iti,,1,80,16,union,cm
125286,jīvitthāti,.un.,,,,,jīvittha+iti,,1,80,10,union,cm
125287,jīyamānamīyamānāti,.un.,,,,,jīyamānamīyamāna+iti,,1,80,18,union,cm
125288,jiyamānattāti,.un.,,,,,jiyamānatta+iti,,1,80,13,union,cm
125289,jīyāmāti,.un.,,,,,jīyāma+iti,,1,80,8,union,cm
125290,jiyyitthāti,.un.,,,,,jiyyittha+iti,,1,80,11,union,cm
125291,jotakatāti,.un.,,,,,jotakata+iti,,1,80,10,union,cm
125292,jotakattāti,.un.,,,,,jotakatta+iti,,1,80,11,union,cm
125293,jotanamevāti,.un.,,,,,jotanaṃ+eva+iti,,1,80,12,union,cm
125294,jotanīyāti,.un.,,,,,jotanīya+iti,,1,80,10,union,cm
125295,juṇhāti,.un.,,,,,juṇha+iti,,1,80,7,union,cm
125296,juṇhāyāti,.un.,,,,,juṇhāya+iti,,1,80,9,union,cm
125297,jusīyitthāti,.un.,,,,,jusīyittha+iti,,1,80,12,union,cm
125298,kacavarabhūtāti,.un.,,,,,kacavarabhūta+iti,,1,80,15,union,cm
125299,kaccānenāti,.un.,,,,,kaccānena+iti,,1,80,11,union,cm
125300,kācenāti,.un.,,,,,kācena+iti,,1,80,8,union,cm
125301,kadākudāsadādhunedāti,.un.,,,,,kadākudāsadādhuneda+iti,,1,80,21,union,cm
125302,kadariyāti,.un.,,,,,kadariya+iti,,1,80,10,union,cm
125303,kaḍḍhanāti,.un.,,,,,kaḍḍhana+iti,,1,80,10,union,cm
125304,kāevāti,.un.,,,,,kāeva+iti,,1,80,7,union,cm
125305,kahāpaṇañcāti,.un.,,,,,kahāpaṇaṃ+ca+iti,,1,80,13,union,cm
125306,kahāpaṇassāti,.un.,,,,,kahāpaṇassa+iti,,1,80,13,union,cm
125307,kahāpaṇuṭṭhāpanañcāti,.un.,,,,,kahāpaṇuṭṭhāpanaṃ+ca+iti,,1,80,21,union,cm
125308,kājamādāyāti,.un.,,,,,kājamādāya+iti,,1,80,12,union,cm
125309,kajaṅgalāti,.un.,,,,,kajaṅgala+iti,,1,80,11,union,cm
125310,kākapaṭibhāgāti,.un.,,,,,kākapaṭibhāga+iti,,1,80,15,union,cm
125311,kākarājāti,.un.,,,,,kākarāja+iti,,1,80,10,union,cm
125312,kakāralopenāti,.un.,,,,,kakāralopena+iti,,1,80,14,union,cm
125313,kakārāti,.un.,,,,,kakāra+iti,,1,80,8,union,cm
125314,kakkaṭakāmivāti,.un.,,,,,kakkaṭakāmiva+iti,,1,80,15,union,cm
125315,kakkaṭoasīsoyāti,.un.,,,,,kakkaṭoasīsoya+iti,,1,80,16,union,cm
125316,kakkhaḷalakkhaṇapaṭivijānanamattamevāti,.un.,,,,,kakkhaḷalakkhaṇapaṭivijānanamattaṃ+eva+iti,,1,80,39,union,cm
125317,kakkhaḷalakkhaṇāti,.un.,,,,,kakkhaḷalakkhaṇa+iti,,1,80,18,union,cm
125318,kakkhaḷāti,.un.,,,,,kakkhaḷa+iti,,1,80,10,union,cm
125319,kakkhaḷattalakkhaṇāti,.un.,,,,,kakkhaḷattalakkhaṇa+iti,,1,80,21,union,cm
125320,kalahajātāti,.un.,,,,,kalahajāta+iti,,1,80,12,union,cm
125321,kāḷakadhammattācāti,.un.,,,,,kāḷakadhammattāca+iti,,1,80,19,union,cm
125322,kālakiriyāyāti,.un.,,,,,kālakiriyāya+iti,,1,80,14,union,cm
125323,kalandakāti,.un.,,,,,kalandaka+iti,,1,80,11,union,cm
125324,kalaṇḍukāti,.un.,,,,,kalaṇḍuka+iti,,1,80,11,union,cm
125325,kālantarenāti,.un.,,,,,kālantarena+iti,,1,80,13,union,cm
125326,kalāpantaragatattāti,.un.,,,,,kalāpantaragatatta+iti,,1,80,20,union,cm
125327,kaḷāpassāti,.un.,,,,,kaḷāpassa+iti,,1,80,11,union,cm
125328,kālappavedanāti,.un.,,,,,kālappavedana+iti,,1,80,15,union,cm
125329,kālapucchāti,.un.,,,,,kālapuccha+iti,,1,80,12,union,cm
125330,kālasamaññāti,.un.,,,,,kālasamañña+iti,,1,80,13,union,cm
125331,kālassāti,.un.,,,,,kālassa+iti,,1,80,9,union,cm
125332,kāḷassāti,.un.,,,,,kāḷassa+iti,,1,80,9,union,cm
125333,kalāti,.un.,,,,,kala+iti,,1,80,6,union,cm
125334,kāḷāti,.un.,,,,,kāḷa+iti,,1,80,6,union,cm
125335,kāḷattāti,.un.,,,,,kāḷatta+iti,,1,80,9,union,cm
125336,kālavacanicchāti,.un.,,,,,kālavacaniccha+iti,,1,80,16,union,cm
125337,kālavatthubhedavasenāti,.un.,,,,,kālavatthubhedavasena+iti,,1,80,23,union,cm
125338,kālavimuttakriyāti,.un.,,,,,kālavimuttakriya+iti,,1,80,18,union,cm
