100222,harissathāti,.un.,,,,,harissathā+iti,,1,60,12,union,en
100223,hasitabbavatthukāraṇāti,.un.,,,,,hasitabbavatthukāraṇā+iti,,1,60,23,union,en
100224,hātabbāti,.un.,,,,,hātabbā+iti,,1,60,9,union,en
100225,hatavāti,.un.,,,,,hatavā+iti,,1,60,8,union,en
100226,hatthagatamevāti,.un.,,,,,hatthagataṃ+eva+iti,,1,80,16,union,en
100227,hatthapādāti,.un.,,,,,hatthapādā+iti,,1,60,12,union,en
100228,hatthappasāraṇaṃviyāti,.un.,,,,,hatthappasāraṇaṃviyā+iti,,1,60,22,union,en
100229,henāti,.un.,,,,,henā+iti,,1,60,6,union,en
100230,heṭṭhāmaggadvayañāṇenāti,.un.,,,,,heṭṭhāmaggadvayañāṇenā+iti,,1,60,24,union,en
100231,heṭṭhimantenāti,.un.,,,,,heṭṭhimantenā+iti,,1,60,15,union,en
100232,heṭṭhimassāti,.un.,,,,,heṭṭhimassā+iti,,1,60,13,union,en
100233,hetuadhipatīnañcāti,.un.,,,,,hetuadhipatīnaṃ+ca+iti,,1,80,19,union,en
100234,hetupaccayatāti,.un.,,,,,hetupaccayatā+iti,,1,60,15,union,en
100235,hetuparāmasanamevāti,.un.,,,,,hetuparāmasanaṃ+eva+iti,,1,80,20,union,en
100236,hetupaṭibaddhāti,.un.,,,,,hetupaṭibaddhā+iti,,1,60,16,union,en
100237,hetuyevāti,.un.,,,,,hetu+eva+iti,,1,80,10,union,en
100238,hīnajāti,.un.,,,,,hīnajā+iti,,1,60,8,union,en
100239,hīnāyāvattanenāti,.un.,,,,,hīnāyāvattanenā+iti,,1,60,17,union,en
100240,hitasukhāvahabhāvenāti,.un.,,,,,hitasukhāvahabhāvenā+iti,,1,60,22,union,en
100241,hontevāti,.un.,,,,,hontevā+iti,,1,60,9,union,en
100242,hotvanugiṇāti,.un.,,,,,hotvanugiṇā+iti,,1,60,13,union,en
100243,hotvevāti,.un.,,,,,hotvevā+iti,,1,60,9,union,en
100244,ibbhāti,.un.,,,,,ibbhā+iti,,1,60,7,union,en
