884640,vaṇamattacoḷakānī,.comp.,,,,,vaṇamattacoḷaka+ānī,,1,50,17,comp,en
884641,vaṇamatte,.comp.,,,,,vaṇa+matte,,1,50,9,comp,en
884643,vanamavakokilaṃavakuṭṭhanti,.comp.,,,,,vana+mavakokilaṃavakuṭṭhanti,,1,50,27,comp,en
884644,vanamevā,.comp.,,,,,vana+mevā,,1,50,8,comp,en
884645,vanamevādhippetaṃ,.comp.,,,,,vana+mevādhippetaṃ,,1,50,17,comp,en
884646,vanamevāti,.comp.,,,,,vana+mevāti,,1,50,10,comp,en
884647,vanaṃgacchatiekikā,.comp.,,,,,vana+ṃgacchatiekikā,,1,50,18,comp,en
884649,vanamigoviya,.comp.,,,,,vanamiga+oviya,,1,50,12,comp,en
884650,vanamisipatanaṃ,.comp.,,,,,vana+misi+patana+[ṃ],,1,50,15,comp,en
884651,vanamisipatanavha,.comp.,,,,,vana+misi+patana+vha,,1,50,17,comp,en
884652,vaṇamiva,.comp.,,,,,vaṇa+miva,,1,50,8,comp,en
884653,vanamivāvarataṃ,.comp.,,,,,vana+mivāvarataṃ,,1,50,15,comp,en
884654,vanamogahissasī,.comp.,,,,,vana+mogahissasī,,1,50,15,comp,en
884655,vanamogāḷhaṃ,.comp.,,,,,vana+mogāḷhaṃ,,1,50,12,comp,en
884656,vanamokamāsayo,.comp.,,,,,vana+mokamāsayo,,1,50,14,comp,en
884657,vanamotarissasi,.comp.,,,,,vana+motarissasi,,1,50,15,comp,en
884658,vanamotarittha,.comp.,,,,,vana+motarittha,,1,50,14,comp,en
884659,vaṇampissa,.comp.,,,,,vaṇa+mpissa,,1,50,10,comp,en
884660,vanaṃraṭṭhā,.comp.,,,,,vana+ṃraṭṭhā,,1,50,11,comp,en
884662,vaṇamukhapaccayā,.comp.,,,,,vaṇamukha+paccaya+ā,,1,50,16,comp,en
884663,vaṇamukhaparikantanādīhi,.comp.,,,,,vaṇamukhaparikantana+ādīhi,,1,50,24,comp,en
884668,vanamūlādipabhedaṃ,.comp.,,,,,vanamūla+ādipabhedaṃ,,1,50,18,comp,en
884670,vanamūlapattapupphaphalādi,.comp.,,,,,vanamūla+patta+pupphaphala+ādi,,1,50,26,comp,en
884671,vanamūlapattapupphaphalādī,.comp.,,,,,vanamūla+patta+pupphaphala+ādī,,1,50,26,comp,en
884673,vanamūlaphalabhesajjādikaṃ,.comp.,,,,,vanamūla+phalabhesajja+ādika+[ṃ],,1,50,26,comp,en
884674,vanamūlaphalādīni,.comp.,,,,,vanamūla+phala+ādīni,,1,50,17,comp,en
884677,vanamūlaphalāhāropi,.comp.,,,,,vanamūlaphalāhāra+opi,,1,50,19,comp,en
884678,vanamūlaphalañca,.comp.,,,,,vanamūla+phala+[ṃ]+ca,,1,50,16,comp,en
884679,vanamūlaphalānipi,.comp.,,,,,vanamūla+phala+ānipi,,1,50,17,comp,en
884680,vanamūlaphalasaṅkhāto,.comp.,,,,,vanamūla+phala+saṅkhāta+[o],,1,50,21,comp,en
884681,vanamūlaphalena,.comp.,,,,,vanamūla+phala+[ena],,1,50,15,comp,en
884682,vanamummūlaṃ,.comp.,,,,,vana+mummūlaṃ,,1,50,12,comp,en
884683,vanamuñchāyā,.comp.,,,,,vana+muñca+hāyā,,1,50,12,comp,en
884684,vanamupāgami,.comp.,,,,,vana+mupāgami,,1,50,12,comp,en
884685,vanamupecca,.comp.,,,,,vana+mupecca,,1,50,11,comp,en
884687,vaṇaṇā,.comp.,,,,,vaṇa+ṇā,,1,50,6,comp,en
884693,vānanikkhantamaccantaṃ,.comp.,,,,,vānana+ikkhanta+macca+ntaṃ,,1,50,22,comp,en
884694,vānanissaṭaṃ,.comp.,,,,,vānana+issa+ṭaṃ,,1,50,12,comp,en
884696,vaṇaṇīyati,.comp.,,,,,vaṇa+ṇīyati,,1,50,10,comp,en
884698,vanantābhimukhīpi,.comp.,,,,,vanantābhimukha+īpi,,1,50,17,comp,en
884699,vanantamabhihāretvā,.comp.,,,,,vananta+mabhihāretvā,,1,50,19,comp,en
884700,vanantamatha,.comp.,,,,,vananta+matha,,1,50,12,comp,en
884704,vānantarūpanissayoti,.comp.,,,,,vānana+tarūpanissayoti,,1,50,20,comp,en
884706,vānanto,.comp.,,,,,vānana+to,,1,50,7,comp,en
884708,vanantodakaṃ,.comp.,,,,,vananta+odaka+[ṃ],,1,50,12,comp,en
884709,vanantoviya,.comp.,,,,,vananta+oviya,,1,50,11,comp,en
884712,vanapaccayā,.comp.,,,,,vana+paccaya+ā,,1,50,11,comp,en
884713,vāṇapacce,.comp.,,,,,vāṇa+pacce,,1,50,9,comp,en
884715,vanapaṇṇamūlaphalādimhipi,.comp.,,,,,vana+paṇṇa+mūlaphala+ādima+hipi,,1,50,25,comp,en
884716,vanapantiākārenāti,.comp.,,,,,vanapantiākāra+enāti,,1,50,18,comp,en
884717,vaṇaparikammaṃ,.comp.,,,,,vaṇa+parikamma+[ṃ],,1,50,14,comp,en
884719,vanapariyogāhanadukkhañca,.comp.,,,,,vanapariyogāhanadukkha+[ṃ]+ca,,1,50,25,comp,en
884720,vānapasseyya,.comp.,,,,,vāna+passa+eyya,,1,50,12,comp,en
