#,chinese,1
ddhomp,DONG p,382
ddhañc,DAN c,383
ddhiñc,DIN c,384
ddhuñc,DUN c,385
ddheñc,DEN c,386
ddhoñc,DON c,387
ddhañj,DAN j,388
ddhiñj,DIN j,389
ddhuñj,DUN j,390
ddheñj,DEN j,391
ddhoñj,DON j,392
ddhaññ,DAN ñ,393
ddhiññ,DIN ñ,394
ddhuññ,DUN ñ,395
ddheññ,DEN ñ,396
ddhoññ,DON ñ,397
ddhaṇḍ,DAN ḍ,398
ddhiṇḍ,DIN ḍ,399
ddhuṇḍ,DUN ḍ,400
ddheṇḍ,DEN ḍ,401
ddhoṇḍ,DON ḍ,402
ddhaṇṇ,DAN ṇ,403
ddhiṇṇ,DIN ṇ,404
ddhuṇṇ,DUN ṇ,405
ddheṇṇ,DEN ṇ,406
ddhoṇṇ,DON ṇ,407
ddhaṇṭ,DAN ṭ,408
ddhiṇṭ,DIN ṭ,409
ddhuṇṭ,DUN ṭ,410
ddheṇṭ,DEN ṭ,411
ddhoṇṭ,DON ṭ,412
ddhand,DAN d,413
ddhind,DIN d,414
ddhund,DUN d,415
ddhend,DEN d,416
ddhond,DON d,417
ddhann,DAN n,418
ddhinn,DIN n,419
ddhunn,DUN n,420
ddhenn,DEN n,421
ddhonn,DON n,422
ddhant,DAN t,423
ddhint,DIN t,424
ddhunt,DUN t,425
ddhent,DEN t,426
ddhont,DON t,427
dḍhamb,DANG b,428
dḍhimb,DING b,429
dḍhumb,DUNG b,430
dḍhemb,DENG b,431
dḍhomb,DONG b,432
dḍhamm,DANG m,433
dḍhimm,DING m,434
dḍhumm,DUNG m,435
dḍhemm,DENG m,436
dḍhomm,DONG m,437
dḍhamp,DANG p,438
dḍhimp,DING p,439
dḍhump,DUNG p,440
dḍhemp,DENG p,441
dḍhomp,DONG p,442
dḍhañc,DAN c,443
dḍhiñc,DIN c,444
dḍhuñc,DUN c,445
dḍheñc,DEN c,446
dḍhoñc,DON c,447
dḍhañj,DAN j,448
dḍhiñj,DIN j,449
dḍhuñj,DUN j,450
dḍheñj,DEN j,451
dḍhoñj,DON j,452
dḍhaññ,DAN ñ,453
dḍhiññ,DIN ñ,454
dḍhuññ,DUN ñ,455
dḍheññ,DEN ñ,456
dḍhoññ,DON ñ,457
dḍhaṇḍ,DAN ḍ,458
dḍhiṇḍ,DIN ḍ,459
dḍhuṇḍ,DUN ḍ,460
dḍheṇḍ,DEN ḍ,461
dḍhoṇḍ,DON ḍ,462
dḍhaṇṇ,DAN ṇ,463
dḍhiṇṇ,DIN ṇ,464
dḍhuṇṇ,DUN ṇ,465
dḍheṇṇ,DEN ṇ,466
dḍhoṇṇ,DON ṇ,467
dḍhaṇṭ,DAN ṭ,468
dḍhiṇṭ,DIN ṭ,469
dḍhuṇṭ,DUN ṭ,470
dḍheṇṭ,DEN ṭ,471
dḍhoṇṭ,DON ṭ,472
dḍhand,DAN d,473
dḍhind,DIN d,474
dḍhund,DUN d,475
dḍhend,DEN d,476
dḍhond,DON d,477
dḍhann,DAN n,478
dḍhinn,DIN n,479
dḍhunn,DUN n,480
dḍhenn,DEN n,481
dḍhonn,DON n,482
dḍhant,DAN t,483
dḍhint,DIN t,484
dḍhunt,DUN t,485
dḍhent,DEN t,486
dḍhont,DON t,487
pphamb,PANG b,488
pphimb,PING b,489
pphumb,PUNG b,490
pphemb,PENG b,491
pphomb,PONG b,492
pphamm,PANG m,493
pphimm,PING m,494
pphumm,PUNG m,495
pphemm,PENG m,496
pphomm,PONG m,497
pphamp,PANG p,498
pphimp,PING p,499
pphump,PUNG p,500
pphemp,PENG p,501
pphomp,PONG p,502
pphañc,PAN c,503
pphiñc,PIN c,504
pphuñc,PUN c,505
ppheñc,PEN c,506
pphoñc,PON c,507
pphañj,PAN j,508
pphiñj,PIN j,509
pphuñj,PUN j,510
ppheñj,PEN j,511
pphoñj,PON j,512
pphaññ,PAN ñ,513
pphiññ,PIN ñ,514
pphuññ,PUN ñ,515
ppheññ,PEN ñ,516
pphoññ,PON ñ,517
pphaṇḍ,PAN ḍ,518
pphiṇḍ,PIN ḍ,519
pphuṇḍ,PUN ḍ,520
ppheṇḍ,PEN ḍ,521
pphoṇḍ,PON ḍ,522
pphaṇṇ,PAN ṇ,523
pphiṇṇ,PIN ṇ,524
pphuṇṇ,PUN ṇ,525
ppheṇṇ,PEN ṇ,526
pphoṇṇ,PON ṇ,527
pphaṇṭ,PAN ṭ,528
