#,sinhala,1
bbhvi,බ‍්භ්‍වි,360
bbhvī,බ‍්භ්‍වී,361
bbhvu,බ‍්භ්‍වු,362
bbhvū,බ‍්භ්‍වූ,363
bbhve,බ‍්භ්‍වෙ,364
bbhvē,බ‍්භ්‍වේ,365
bbhvo,බ‍්භ්‍වො,366
bbhvō,බ‍්භ්‍වෝ,367
bbhyā,බ‍්භ්‍යා,368
bbhyi,බ‍්භ්‍යි,369
bbhyī,බ‍්භ්‍යී,370
bbhyu,බ‍්භ්‍යු,371
bbhyū,බ‍්භ්‍යූ,372
bbhye,බ‍්භ්‍යෙ,373
bbhyē,බ‍්භ්‍යේ,374
bbhyo,බ‍්භ්‍යො,375
bbhyō,බ‍්භ්‍යෝ,376
cchrā,ච‍්ඡ්‍රා,377
cchri,ච‍්ඡ්‍රි,378
cchrī,ච‍්ඡ්‍රී,379
cchru,ච‍්ඡ්‍රු,380
cchrū,ච‍්ඡ්‍රූ,381
cchre,ච‍්ඡ්‍රෙ,382
cchrē,ච‍්ඡ්‍රේ,383
cchro,ච‍්ඡ්‍රො,384
cchrō,ච‍්ඡ්‍රෝ,385
cchvā,ච‍්ඡ්‍වා,386
cchvi,ච‍්ඡ්‍වි,387
cchvī,ච‍්ඡ්‍වී,388
cchvu,ච‍්ඡ්‍වු,389
cchvū,ච‍්ඡ්‍වූ,390
cchve,ච‍්ඡ්‍වෙ,391
cchvē,ච‍්ඡ්‍වේ,392
cchvo,ච‍්ඡ්‍වො,393
cchvō,ච‍්ඡ්‍වෝ,394
cchyā,ච‍්ඡ්‍යා,395
cchyi,ච‍්ඡ්‍යි,396
cchyī,ච‍්ඡ්‍යී,397
cchyu,ච‍්ඡ්‍යු,398
cchyū,ච‍්ඡ්‍යූ,399
cchye,ච‍්ඡ්‍යෙ,400
cchyē,ච‍්ඡ්‍යේ,401
cchyo,ච‍්ඡ්‍යො,402
cchyō,ච‍්ඡ්‍යෝ,403
ddhrā,ද‍්ධ්‍රා,404
ddhri,ද‍්ධ්‍රි,405
ddhrī,ද‍්ධ්‍රී,406
ddhru,ද‍්ධ්‍රු,407
ddhrū,ද‍්ධ්‍රූ,408
ddhre,ද‍්ධ්‍රෙ,409
ddhrē,ද‍්ධ්‍රේ,410
ddhro,ද‍්ධ්‍රො,411
ddhrō,ද‍්ධ්‍රෝ,412
ddhvā,ද‍්ධ්‍වා,413
ddhvi,ද‍්ධ්‍වි,414
ddhvī,ද‍්ධ්‍වී,415
ddhvu,ද‍්ධ්‍වු,416
ddhvū,ද‍්ධ්‍වූ,417
ddhve,ද‍්ධ්‍වෙ,418
ddhvē,ද‍්ධ්‍වේ,419
ddhvo,ද‍්ධ්‍වො,420
ddhvō,ද‍්ධ්‍වෝ,421
ddhyā,ද‍්ධ්‍යා,422
ddhyi,ද‍්ධ්‍යි,423
ddhyī,ද‍්ධ්‍යී,424
ddhyu,ද‍්ධ්‍යු,425
ddhyū,ද‍්ධ්‍යූ,426
ddhye,ද‍්ධ්‍යෙ,427
ddhyē,ද‍්ධ්‍යේ,428
ddhyo,ද‍්ධ්‍යො,429
ddhyō,ද‍්ධ්‍යෝ,430
ḍḍhrā,ඩ‍්ඪ්‍රා,431
ḍḍhri,ඩ‍්ඪ්‍රි,432
ḍḍhrī,ඩ‍්ඪ්‍රී,433
ḍḍhru,ඩ‍්ඪ්‍රු,434
ḍḍhrū,ඩ‍්ඪ්‍රූ,435
ḍḍhre,ඩ‍්ඪ්‍රෙ,436
ḍḍhrē,ඩ‍්ඪ්‍රේ,437
ḍḍhro,ඩ‍්ඪ්‍රො,438
ḍḍhrō,ඩ‍්ඪ්‍රෝ,439
ḍḍhvā,ඩ‍්ඪ්‍වා,440
ḍḍhvi,ඩ‍්ඪ්‍වි,441
ḍḍhvī,ඩ‍්ඪ්‍වී,442
ḍḍhvu,ඩ‍්ඪ්‍වු,443
ḍḍhvū,ඩ‍්ඪ්‍වූ,444
ḍḍhve,ඩ‍්ඪ්‍වෙ,445
ḍḍhvē,ඩ‍්ඪ්‍වේ,446
ḍḍhvo,ඩ‍්ඪ්‍වො,447
