book,paragraph,level,title,tag
99,226,2,4. adantavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,235,2,5. paṇihitaacchavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,251,2,6. accharāsaṅghātavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,288,2,7. vīriyārambhādivaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,319,2,8. kalyāṇamittatādivaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,331,2,9. pamādādivaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,335,2,10. dutiyapamādādivaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,362,2,11. adhammavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,365,2,12. anāpattivaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,368,2,13. ekapuggalavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,474,2,14. etadaggavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,1356,2,15. aṭṭhānapāḷi,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,1415,2,16. ekadhammapāḷi,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,1491,2,17. pasādakaradhammavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,1494,2,18. aparaaccharāsaṅghātavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,1592,2,19. kāyagatāsativaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
99,1620,2,20. amatavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekakanipāta::nipāta:
100,3,1,dukanipāta-aṭṭhakathā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,5,2,1. kammakāraṇavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,38,2,2. adhikaraṇavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,121,2,3. bālavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,132,2,4. samacittavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,179,2,5. parisavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,194,2,(6) 1. puggalavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,206,2,(7) 2. sukhavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,220,2,(8) 3. sanimittavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,225,2,(9) 4. dhammavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,235,2,(10) 5. bālavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,243,2,(11) 1. āsāduppajahavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,254,2,(12) 2. āyācanavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,263,2,(13) 3. dānavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,273,2,(14) 4. santhāravaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,286,2,(15) 5. samāpattivaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,303,2,1. kodhapeyyālaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,309,2,2. akusalapeyyālaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,312,2,3. vinayapeyyālaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,317,2,4. rāgapeyyālaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dukanipāta::nipāta:
100,325,1,tikanipāta-aṭṭhakathā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,327,2,1. bālavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,348,2,2. rathakāravaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,411,2,3. puggalavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,454,2,4. devadūtavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,551,2,5. cūḷavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,585,2,(6) 1. brāhmaṇavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,639,2,(7) 2. mahāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,775,2,(8) 3. ānandavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,816,2,(9) 4. samaṇavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,845,2,(10) 5. loṇakapallavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,882,2,(11) 1. sambodhavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,902,2,(12) 2. āpāyikavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,923,2,(13) 3. kusināravaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,954,2,(14) 4. yodhājīvavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,976,2,(15) 5. maṅgalavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,983,2,(16) 6. acelakavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,990,2,17-18. peyyālavaggādivaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::tikanipāta::nipāta:
100,997,1,catukkanipāta-aṭṭhakathā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,999,2,1. bhaṇḍagāmavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1041,2,2. caravaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1067,2,3. uruvelavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1180,2,4. cakkavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1227,2,5. rohitassavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1258,2,(6) 1. puññābhisandavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1281,2,(7) 2. pattakammavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1311,2,(8) 3. apaṇṇakavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1329,2,(9) 4. macalavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1347,2,(10) 5. asuravaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1367,2,(11) 1. valāhakavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1385,2,(12) 2. kesivaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1403,2,(13) 3. bhayavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1425,2,(14) 4. puggalavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1446,2,(15) 5. ābhāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1460,2,(16) 1. indriyavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1476,2,(17) 2. paṭipadāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1499,2,(18) 3. sañcetaniyavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1541,2,(19) 4. brāhmaṇavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1567,2,(20) 5. mahāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1655,2,(21) 1. sappurisavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1661,2,(22) 2. parisāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1671,2,(23) 3. duccaritavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1674,2,(24) 4. kammavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1693,2,(25) 5. āpattibhayavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1709,2,(26) 6. abhiññāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1717,2,(27) 7. kammapathavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
100,1719,2,(28) 8. rāgapeyyālavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::catukkanipāta::nipāta:
101,3,1,pañcakanipāta-aṭṭhakathā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,5,2,1. sekhabalavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,23,2,2. balavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,39,2,3. pañcaṅgikavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,70,2,4. sumanavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,110,2,5. muṇḍarājavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,129,2,(6) 1. nīvaraṇavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,152,2,(7) 2. saññāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,164,2,(8) 3. yodhājīvavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,192,2,(9) 4. theravaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,212,2,(10) 5. kakudhavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,228,2,(11) 1. phāsuvihāravaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,244,2,(12) 2. andhakavindavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,256,2,(13) 3. gilānavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,266,2,(14) 4. rājavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,288,2,(15) 5. tikaṇḍakīvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,311,2,(16) 1. saddhammavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,329,2,(17) 2. āghātavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,353,2,(18) 3. upāsakavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,375,2,(19) 4. araññavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,379,2,(20) 5. brāhmaṇavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,418,2,(21) 1. kimilavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,436,2,(22) 2. akkosakavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,456,2,(23) 3. dīghacārikavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,471,2,(24) 4. āvāsikavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,483,2,(25) 5. duccaritavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,492,2,(26) 6. upasampadāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::pañcakanipāta::nipāta:
101,503,1,chakkanipāta-aṭṭhakathā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,505,2,1. āhuneyyavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,518,2,2. sāraṇīyavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,560,2,3. anuttariyavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,586,2,4. devatāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,610,2,5. dhammikavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,669,2,6. mahāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,721,2,7. devatāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,737,2,8. arahattavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,753,2,9. sītivaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,763,2,10. ānisaṃsavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,774,2,11. tikavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,784,2,12. sāmaññavaggavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,786,2,24. rāgapeyyālavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::chakkanipāta::nipāta:
101,792,1,sattakanipāta-aṭṭhakathā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::sattakanipāta::nipāta:
101,794,2,1. dhanavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::sattakanipāta::nipāta:
101,802,2,2. anusayavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::sattakanipāta::nipāta:
101,824,2,3. vajjisattakavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::sattakanipāta::nipāta:
101,865,2,4. devatāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::sattakanipāta::nipāta:
101,873,2,5. mahāyaññavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::sattakanipāta::nipāta:
101,904,2,6. abyākatavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::sattakanipāta::nipāta:
101,933,2,7. mahāvaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::sattakanipāta::nipāta:
101,971,2,8. vinayavaggo,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::sattakanipāta::nipāta:
102,3,1,aṭṭhakanipāta-aṭṭhakathā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::aṭṭhakanipāta::nipāta:
102,4,2,1. paṭhamapaṇṇāsakaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::aṭṭhakanipāta::nipāta:
102,170,2,2. dutiyapaṇṇāsakaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::aṭṭhakanipāta::nipāta:
102,275,1,navakanipāta-aṭṭhakathā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::navakanipāta::nipāta:
102,276,2,1. paṭhamapaṇṇāsakaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::navakanipāta::nipāta:
102,403,2,2. dutiyapaṇṇāsakavaṇṇanā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::navakanipāta::nipāta:
102,409,1,dasakanipāta-aṭṭhakathā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
102,410,2,1. paṭhamapaṇṇāsakaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
102,548,2,2. dutiyapaṇṇāsakaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
102,638,2,3. tatiyapaṇṇāsakaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
102,677,2,4. catutthapaṇṇāsakaṃ,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::dasakanipāta::nipāta:
102,706,1,ekādasakanipāta-aṭṭhakathā,:manorathapūraṇī::aṭṭhakathā::sutta::aṅguttaranikāya::ekādasakanipāta::nipāta:
103,3,1,sīlakkhandhavaggaṭṭhakathā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,4,2,ganthārambhakathā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,5,2,ganthārambhakathā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,199,2,1. brahmajālasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,637,2,2. sāmaññaphalasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1031,2,3. ambaṭṭhasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1163,2,4. soṇadaṇḍasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1219,2,5. kūṭadantasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1271,2,6. mahālisuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1296,2,7. jāliyasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1305,2,8. mahāsīhanādasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1358,2,9. poṭṭhapādasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1415,2,10. subhasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1434,2,11. kevaṭṭasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1460,2,12. lohiccasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
103,1478,2,13. tevijjasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::sīlakkhandhavagga:
104,3,1,mahāvaggaṭṭhakathā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
104,4,2,1. mahāpadānasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
104,282,2,2. mahānidānasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
104,420,2,3. mahāparinibbānasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
104,817,2,4. mahāsudassanasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
104,911,2,5. janavasabhasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
104,958,2,6. mahāgovindasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
104,1091,2,7. mahāsamayasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
104,1201,2,8. sakkapañhasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
104,1373,2,9. mahāsatipaṭṭhānasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
104,1666,2,10. pāyāsirājaññasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::mahāvagga:
105,3,1,pāthikavaggaṭṭhakathā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::pāthikavagga:
105,4,2,1. pāthikasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::pāthikavagga:
105,60,2,2. udumbarikasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::pāthikavagga:
105,109,2,3. cakkavattisuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::pāthikavagga:
105,174,2,4. aggaññasuttavaṇṇanā,:sumaṅgalavilāsinī::aṭṭhakathā::sutta::dīghanikāya::pāthikavagga:
