id,page,word,note
,70,ကြံကြီး,page-70
6409,70,ကြံကြီးစည်ရာ,page-70
6412,70,ကြံကြံစည်စည်,page-70
6413,70,ကြံခိုး,page-70
,70,ကြံငေါ်,page-70
,70,ကြံငယ်,page-70
6416,70,ကြံစာ,page-70
,70,ကြံစား,page-70
6418,70,ကြံစည်,page-70
6420,70,ကြံဆ,page-70
6422,70,ကြံဆောင်,page-70
6425,70,ကြံဆိုင်း,page-70
6427,70,ကြံဆစ်,page-70
6430,70,ကြံညို,page-70
6431,70,ကြံညွတ်,page-70
,70,ကြံညှစ်,page-70
6433,70,ကြံတွေး,page-70
6434,70,ကြံတွက်,page-70
,70,ကြံထက်,page-70
6437,70,ကြံနက်,page-70
6438,70,ကြံပဒေသာ,page-70
6439,70,ကြံပုံထုတ်,page-70
6441,70,ကြံပါဌ်,page-70
6442,70,ကြံပန်းခိုင်,page-70
6444,70,ကြံဖန်,page-70
6448,70,ကြံဖြူ,page-70
6450,70,ကြံဖွေ,page-70
,70,ကြံဖွေး,page-70
6452,70,ကြံမ,page-70
6454,70,ကြံမိကြံရာ,page-70
6455,70,ကြံမြော်,page-70
6456,70,ကြံမွဲ,page-70
6457,70,ကြံမှိုင်,page-70
6459,70,ကြရာပါ,page-70
6460,70,ကြံရာမရ,page-70
6462,70,ကြံရောင်,page-70
,70,ကြံရည်ဖန်ရည်,page-70
,70,ကြံရွယ်,page-70
6465,70,ကြံသကာ,page-70
6466,70,ကြံသီး,page-70
6468,70,ကြံသိုင်း,page-70
6470,70,ကြံဟင်း,page-70
6473,70,ကြုံ,page-70
6478,70,ကြုံကြိုက်,page-70
6480,70,ကြုံတူ,page-70
6481,70,ကြုံတိုး,page-70
6482,70,ကြုံတွေ့,page-70
6483,70,ကြုံနာ,page-70
6484,70,ကြုံလှီ,page-70
6491,71,ကြုံး,page-71
6492,71,ကြုံးထစ်,page-71
6493,71,ကြုံးပ,page-71
6494,71,ကြုံးဝါး,page-71
6498,71,ကြက်,page-71
6502,71,ကြက်ကတွတ်,page-71
6504,71,ကြက်ကိုင်,page-71
6506,71,ကြက်ကွ,page-71
6507,71,ကြက်ခေါင်းဆိတ်မခံ,page-71
6509,71,ကြက်ချေး,page-71
6510,71,ကြက်ချေးစု,page-71
6512,71,ကြက်ချေးပန်း,page-71
6514,71,ကြက်ခြေ,page-71
6516,71,ကြက်ခြေခတ်,page-71
6519,71,ကြက်ခြေနီအသင်း,page-71
6522,71,ကြက်ခွပ်,page-71
6523,71,ကြက်ခွပ်လှိုင်း,page-71
6524,71,ကြက်ငုံး,page-71
6525,71,ကြက်ငယ်,page-71
6526,71,ကြက်စာကောက်,page-71
6529,71,ကြက်စင်,page-71
6530,71,ကြက်စင်ပြွမ်း,page-71
6531,71,ကြက်စုန်း,page-71
6532,71,ကြက်စွဲ,page-71
,71,ကြက်ဆီ,page-71
6534,71,ကြက်ဆီဗူး,page-71
6535,71,ကြက်ဆူ,page-71
6537,71,ကြက်ဆူကြီး,page-71
6539,71,ကြက်ဆူတည်,page-71
,71,ကြက်ဆူး,page-71
6542,71,ကြက်ဆူးတိုင်,page-71
6544,71,ကြက်ဆင်,page-71
6545,71,ကြက်ဆင်း,page-71
6546,71,ကြက်ဆောင်း,page-71
6548,71,ကြက်ဆုတ်ကျားစီး,page-71
6550,71,ကြက်ဆုတ်ခွပ်ပစ်,page-71
6552,71,ထြက်ဇလုပ်,page-71
6553,71,ကြက်ညှာ,page-71
6554,71,ကြက်တရော်,page-71
6556,71,ကြက်တူရွေး,page-71
6557,71,ကြက်တူရွေးတန်း,page-71
6559,71,ကြက်တဲ,page-71
6562,71,ကြက်တော,page-71
6563,71,ကြက်တောကြီး,page-71
6565,71,ကြက်တက်,page-71
6570,71,ကြက်တက်နွယ်,page-71
6573,72,ကြက်တက်ရည်,page-72
6574,72,ကြက်တိုက်,page-72
6575,72,ကြက်တိုက်ကြယ်,page-72
6576,72,ကြက်တင်း,page-72
6578,72,ကြက်တောင်,page-72
6581,72,ကြက်တောင်စိုက်,page-72
6582,72,ကြက်တောင်စည်း,page-72
6583,72,ကြက်တောင်ပြန်,page-72
6585,72,ကြက်တောင်ဖော့လုံး,page-72
6586,72,ကြက်တောင်ဗိုလ်,page-72
,72,ကြက်တန်း,page-72
6589,72,ကြက်တိန်ညင်,page-72
6591,72,ကြက်တွန်,page-72
6592,72,ကြက်ထုပ်,page-72
6593,72,ကြက်နာ,page-72
6594,72,ကြက်နင်း,page-72
6596,72,ကြက်နင်းအုပ်,page-72
6597,72,ကြက်ပါးပျဉ်း,page-72
6599,72,ကြက်ပူတိုက်,page-72
6600,72,ကြက်ပေါင်,page-72
6607,72,ကြက်ပေါင်စေး,page-72
6608,72,ကြက်ပေါင်ပဲ့,page-72
6611,72,ကြက်ပျံမကျ,page-72
6613,72,ကြက်ပျောက်ငှက်ပျောက် ,page-72
6615,72,ကြက်ဖ,page-72
6616,72,ကြက်ဖီ,page-72
6619,72,ကြက်ဖင်,page-72
6621,72,ကြက်ဖျင်း,page-72
6622,72,ကြက်မတန်း,page-72
6623,72,ကြက်မအုပ်,page-72
6626,72,ကြက်မောက်,page-72
6632,72,ကြက်မောက်နီ,page-72
6634,72,ကြက်မောက်ဖို,page-72
6636,72,ကြက်မောက်ရိုင်း,page-72
6639,72,ကြက်မောက်သိမ်,page-72
6641,72,ကြက်မျက်သင့်,page-72
6642,72,ကြက်မြီးပါတီ,page-72
6643,72,ကြက်မွေး,page-72
6644,72,ကြက်မွေးပြန်,page-72
6645,72,ကြက်ရိုး,page-72
6646,72,ကြက်ရိုးစာ,page-72
6648,72,ကြက်ရိုးထိုး,page-72
,72,ကြက်ရင်,page-72
,72,ကြက်ရင်း,page-72
6652,72,ကြက်ရုန်း,page-72
6654,72,ကြက်လှိုင်း,page-72
6655,72,ကြက်လျှာ,page-72
6657,72,ကြက်လျှာစည်း,page-72
6659,72,ကြက်လျှာစွန်း,page-72
6661,72,ကြက်လျှာထိုး,page-72
6663,72,ကြက်လျှာရွက်,page-72
6664,73,ကြက်ဝက်ခြောက်,page-73
6666,73,ကြက်ဝိုင်း,page-73
6667,73,ကြက်၀မ်းကျနာ,page-73
,73,ကြက်သဆိုး,page-73
6669,73,ကြက်သဖီနာ,page-73
6670,73,ကြက်သမာ,page-73
6671,73,ကြက်သရေ,page-73
6672,73,ကြက်သဟင်း,page-73
6674,73,ကြက်သီး,page-73
6675,73,ကြက်သီးကြက်ဝှန်,page-73
6676,73,ကြက်သီးစိမ့်,page-73
6677,73,ကြက်သီးထ,page-73
6680,73,ကြက်သီးနွေး,page-73
6682,73,ကြက်သီးပြိုက်,page-73
6684,73,ကြက်သီးမွေးညင်းထ,page-73
6685,73,ကြက်သီးမွေးတွင်းထ,page-73
6686,73,ကြက်သီးမွေးသီး,page-73
6687,73,ကြက်သီးဝှန်,page-73
6688,73,ကြက်သူငယ်,page-73
6689,73,ကြက်သေသေ,page-73
6692,73,ကြက်သံလည်,page-73
6693,73,ကြက်သက်,page-73
6694,73,ကြက်သင်း,page-73
6695,73,ကြက်သည်း,page-73
6696,73,ကြက်သွေး,page-73
6697,73,ကြက်သွေးရောင်အင်ပြင်,page-73
6698,73,ကြက်သွန်,page-73
6700,73,ကြက်သွန်ခေါင်း,page-73
6702,73,ကြက်သွန်ခွံ,page-73
6704,73,ကြက်သွန်ဒေါင်းသိုးဥ,page-73
6705,73,ကြက်သွန်နီ,page-73
6709,73,ကြက်သွန်ပြူ,page-73
6711,73,ကြက်သွန်မြက်,page-73
6712,73,ကြက်သွန်မြိတ်,page-73
6713,73,ကြက်သွန်ဥကြီး,page-73
6715,73,ကြက်သွန်ဥတလုံး,page-73
6716,73,ကြက်ဟင်းခါး,page-73
6719,73,ကြက်အိပ်ကြက်နိုး,page-73
6722,73,ကြက်အိပ်တန်း,page-73
6723,73,ကြက်အုပ်,page-73
6725,73,ကြက်ဥ,page-73
6727,73,ကြက်ဥခိုးမြွေဲ,page-73
6729,73,ကြက်ဥဆန်ချောင်,page-73
6731,73,ကြက်ဥနာ,page-73
6732,73,ကြက်ဥသံချောင်,page-73
6733,73,ကြက်ဥသိမ်,page-73
6734,73,ကြက်ဦးတွန်,page-73
6736,73,ကြောက်,page-73
6737,73,ကြောက်ကန်ကန်,page-73
6738,73,ကြောက်ကြိမ်း,page-73
6739,73,ကြောက်ကျွဲခတ်,page-73
6741,73,ကြောက်ခမန်းလိလိ,page-73
6743,73,ကြောက်ချေးပါ,page-73
6744,73,ကြောက်ငြင်,page-73
6745,73,ကြောက်စိုး,page-73
6746,73,ကြောက်ဆုတ်ကြောက်ဆုတ်,page-73
6748,73,ကြောက်ဆုတ်ဆုတ်,page-73
6751,74,ကြောက်ညောင်း,page-74
6752,74,ကြောက်ညည်,page-74
6753,74,ကြောက်ညည်း,page-74
6754,74,ကြောက်ဒူးတုန်,page-74
6755,74,ကြောက်ပါးလိလိ,page-74
6756,74,ကြောက်မား,page-74
6758,74,ကြောက်မက်,page-74
6760,74,ကြောက်မင်း,page-74
6762,74,ကြောက်ယုံ့,page-74
6763,74,ကြောက်ရည်ကြောက်ဝါ,page-74
6765,74,ကြောက်ရုပ်ကြောက်ဝါ,page-74
6767,74,ကြောက်ရွံ့,page-74
6768,74,‌ကြောက်ရွံ့န်ေ့ညား,page-74
6769,74,ကြောက်ရွံ့ညာ,page-74
6770,74,ကြောက်ရွံ,page-74
6772,74,ကြောက်လန့်,page-74
6773,74,ကြောက်လန့်တကြား,page-74
6780,74,ကြောက်အားကြီး,page-74
6781,74,ကြောက်အားပို,page-74
6782,74,ကြောက်အားလန့်အား,page-74
6784,74,ကြောက်အေး,page-74
6785,74,ကြိုက်,page-74
6790,74,ကြိုက်ကြုံ,page-74
6791,74,ကြိုက်ကြိမ်,page-74
6792,74,ကြိုက်စျေး,page-74
6794,74,ကြိုက်ညီ,page-74
6796,74,ကြိုက်တော်,page-74
,74,ကြိုက်မော,page-74
6798,74,ကြုက်ရုံ,page-74
6799,74,ကြိုက်သွေး,page-74
6803,74,ကြင့်,page-74
6804,74,ကြင်,page-74
6806,74,ကြင်ကျွမ်း,page-74
6807,74,ကြင်ချစ်,page-74
6808,74,ကြင်စဦး,page-74
,74,ကြင်ဆွေ,page-74
6810,74,ကြင်နာ,page-74
6812,74,ကြင်နာတရား,page-74
6813,74,ကြင်နာနှာဗ်,page-74
6815,74,ကြင်ဖော်,page-74
6816,74,ကြင်ဖက်,page-74
6817,74,ကြင်မြေ့,page-74
6818,74,ကြင်ရာ,page-74
,74,ကြင်ရာတော်,page-74
6820,74,ကြင်လေး,page-74
6821,74,ကြင်လျာ,page-74
6822,74,ကြင်သူ,page-74
6823,74,ကြင်သည်,page-74
6824,74,ကြောင့်,page-74
6828,74,ကြောင့်ကြ,page-74
6835,74,ကြောင့်ကြစိုက်,page-74
6837,74,ကြောင့်ကြမဲ့,page-74
6839,74,ကြောင့်ကြောင့်,page-74
6841,74,ကြောင့်မို့,page-74
6842,74,ကြောင့်မို့လို့,page-74
6843,74,ကြောင်,page-74
6850,75,ကြောင်ကတိုး,page-75
6855,75,ကြောင်ကျစ်,page-75
6857,75,ကြောင်ကြောင်,page-75
6859,75,ကြောင်ကြောင်ကျားကျား,page-75
6861,75,ကြောင်ကြောင်ငမ်းငမ်း,page-75
6863,75,ကြောင်ကြောင်အမ်းအမ်း,page-75
6866,75,ကြောင်ချစ်နွယ်,page-75
6869,75,ကြောင်ငါး,page-75
6870,75,ကြောင်ငိုပလိုင်း,page-75
6871,75,ကြောင်ငမ်းငမ်း,page-75
6872,75,ကြောင်စာစာ,page-75
6874,75,ကြောင်စီစီ,page-75
6878,75,ကြောင်စက်ခုန်,page-75
6879,75,ကြောင်တိကြောင်တက်,page-75
6881,75,ကြောင်တံငါ,page-75
6882,75,ကြောင်တက်တက်,page-75
6886,75,ကြောင်တောက်,page-75
6888,75,ကြောင်တောင်,page-75
6897,75,ကြောင်တောင်ကန်း,page-75
6900,75,ကြောင်တောင်တောင်,page-75
6904,75,ကြောင်တောင်နှိုက်,page-75
6906,75,ကြောင်နဂါး,page-75
6908,75,ကြောင်နံ့သ၁,page-75
6909,75,ကြောင်နံချုံး,page-75
6910,75,ကြောင်ပါးမုန်းဖြူ,page-75
6912,75,ကြောင်ပန်း,page-75
6915,75,ကြောင်ပျံ,page-75
6917,75,ကြောင်ဖား,page-75
6918,75,ကြောင်ဖီလာ,page-75
6920,75,ကြောင်ဗေဒင်တွက်,page-75
6921,75,ကြောင်မစား,page-75
6923,75,ကြောင်မီးကူ,page-75
6925,75,ကြောင်မီးပူ,page-75
6926,75,ကြောင်မင်း,page-75
6927,75,ကြောင်မျက်ရွဲ,page-75
6929,75,ကြောင်မြီး,page-75
6931,75,ကြောင်မြီးကြောက်,page-75
6932,75,ကြောင်မြီးတူ,page-75
6933,75,ကြောင်မြီးတို,page-75
6935,75,ကြောင်မြီးပန်း,page-75
6937,75,ကြောင်မြင်း,page-75
6938,76,ကြောင်မြင်းကွက်,page-76
6941,76,ကြောင်မွေး,page-76
6942,76,ကြောင်ရိုသေ,page-76
6944,76,ကြောင်လက်ဝါး,page-76
6945,76,ကြောင်လကိသည်းဝှက်,page-76
6948,76,ကြောင်လည်ကြောင်ပတ်,page-76
6950,76,ကြောင်လည်ခန်း,page-76
6952,76,ကြောင်လိမ်လှေကား,page-76
6953,76,ကြောင်လိမ်လျှော,page-76
6955,76,ကြောင်လျှာ,page-76
6958,76,ကြောင်လျှာသီး,page-76
6960,76,eကြာင်ဝံပိုက်,page-76
6962,76,ကြောင်ဝင်,page-76
6963,76,ကြောင်ဝင်သစ်,page-76
6964,76,ကြောင်ဝပ်,page-76
6966,76,ကြောင်သူတော်,page-76
6967,76,ကြောင်သို,page-76
6969,76,ကြောင်သိုး,page-76
6970,76,ကြောင်သွပ်သွပ်,page-76
6971,76,ကြောင်အမ်း,page-76
6973,76,ကြောင်အမ်းအမ်း,page-76
6975,76,ကြောင်အိမ်,page-76
6976,76,ကြောင်ဦးကျည်,page-76
6978,76,ကြောင်း,page-76
6994,76,ကြောင်းကြောင်း,page-76
6996,76,ကြောင်းချည်း,page-76
6997,76,ကြောင်းခြာ,page-76
6998,76,ကြောင်းခြင်း,page-76
7000,76,ကြောင်းခြင်းတ,page-76
7001,76,ကြောင်းခြင်းရာ,page-76
7002,76,ကြောင်းစ,page-76
7003,76,ကြောင်းဆင်သံကွဲ,page-76
7005,76,ကြောင်းတ,page-76
7006,76,ကြောင်းတူသံကွဲ,page-76
7008,76,ကြောင်းပေး,page-76
7009,76,ကြောင်းလမ်း,page-76
7012,76,ကြောင်းလျာ,page-76
7013,76,ကြောင်းလျား,page-76
7014,76,ကြောင်းအင်,page-76
7015,76,ကြိုင်,page-76
7017,76,ကြိုင်နံ့,page-76
7018,76,ကြိုင်ပျ,page-76
7019,76,ကြိုင်ပျံ့,page-76
7020,76,ကြိုင်ဖြိုး,page-76
7021,76,ကြိုင်မြူး,page-76
7022,76,ကြိုင်မွေး,page-76
7023,76,ကြိုင်မွန်း,page-76
7025,76,ကြိုင်ရှား,page-76
7026,76,ကြိုင်ရွှင်း,page-76
7027,76,ကြိုင်လွင့်,page-76
7028,76,ကြိုင်လှောင်း,page-76
7029,76,ကြိုင်လှိုင်,page-76
7030,76,ကြိုင်သင်း,page-76
7034,77,ကြိုင်အေး,page-77
7035,77,ကြိုင်းသင်,page-77
7036,77,ကြဉ်,page-77
7039,77,ကြဉ်ဖဲ,page-77
7040,77,ကြဉ်ဖယ်,page-77
7041,77,ကြဉ်ရှောင်,page-77
7043,77,ကြဉ်း,page-77
7044,77,ကြဉ်းဆောင်,page-77
7045,77,ကြည့်,page-77
7053,77,ကြည့်ခိုး,page-77
7054,77,ကြည့်ခင်း,page-77
7055,77,ကြည့်ချင်ပွဲ,page-77
7056,77,ကြည့်ငဲ့,page-77
7057,77,ကြည့်စောင်း,page-77
7058,77,ကြည့်ပျော်ရှုပျော်,page-77
7061,77,ကြည့်မြင်တိုင်,page-77
7062,77,ကြည့်မှန်,page-77
7064,77,ကြည့်မျှေင်,page-77
7068,77,ကြည့်ရှု,page-77
7073,77,ကြည်,page-77
7079,77,ကြည်ကြည်သာသာ,page-77
7082,77,ကြည်ဆွ,page-77
,77,ကြည်ဆွတ်,page-77
7084,77,ကြည်ညို,page-77
7088,77,ကြည်ညွတ်,page-77
7089,77,ကြည်နူး,page-77
7091,77,ကြည်နဲကြည်နူ,page-77
7092,77,ကြည်နှစ်,page-77
7093,77,ကြည်ပြာရောင်,page-77
7094,77,ကြည်ဖြူ,page-77
7099,77,ကြည်မြ,page-77
,77,ကြည်မြို့,page-77
7100,77,ကြည်မွေ့,page-77
7103,77,ကြည်ယုံ,page-77
7104,77,ကြည်ရွှင်,page-77
,77,ကြည်လဲ့,page-77
7107,77,ကြည်လင်,page-77
7110,77,ကြည်သရာ,page-77
7111,77,ကြည်သာ,page-77
7112,77,ကြည်သက်,page-77
7113,77,ကြည်သန့်,page-77
7114,77,ကြည်အေး,page-77
7115,77,ကြည်း,page-77
7119,77,ကြည်းကုန်း,page-77
7120,78,ကြည်းကြောင်း,page-78
7121,78,ကြည်းကြည်း,page-78
7122,78,ကြည်းခံတက်,page-78
7124,78,ကြည်းညည်း,page-78
7125,78,ကြည်းတောင်လမ္ဗူး,page-78
7127,78,ကြည်းတပ်,page-78
7128,78,ကြည်းဝန်း,page-78
7129,78,ကြည်းသွင်,page-78
,78,ကြည်းဟွီ,page-78
7131,78,ကြည်းဟည်း,page-78
,78,ကြိုဏ်,page-78
7134,78,ကြတ်,page-78
7138,78,ကြတ်ကြတ်,page-78
7140,78,ကြတ္တိကာ,page-78
7141,78,ကြဟ်နန်,page-78
7143,78,ကြိတ်,page-78
7153,78,ကြိတ်ကြိတ်တိုး,page-78
7155,78,ကြိတ်ခဲ,page-78
7158,78,ကြိတ်ဆုံ,page-78
7159,78,ကြိတ်ဓား,page-78
7160,78,ကြိတ်ထား,page-78
7163,78,ကြိတ်နယ်,page-78
7164,78,ကြိတ်နှုန်း,page-78
7166,78,ကြိတ်ပန်း,page-78
7167,78,ကြိတ်ပြာ,page-78
7168,78,ကြိတ်မနိုင်ခဲမရ,page-78
7171,78,ကြိတ်မှန်,page-78
7173,78,ကြိတ်လက်,page-78
7176,78,ကြုတ်,page-78
,78,ကြန့်,page-78
7186,78,ကြန့်ကြာ,page-78
,78,ကြန့်တီးကြန့်တိုက်,page-78
,78,ကြန့်ထိုင်း,page-78
7190,78,ကြန်,page-78
7195,78,ကြန်စုံ,page-78
7197,78,ကြန်အင်္ဂါ,page-78
7198,78,ကြန်အင်္ဂါလက္ခဏာ,page-78
7199,78,ကြန်အင်လက္ခဏာ,page-78
7200,78,ကြပ်,page-78
7201,78,ကြပ်ကြပ်,page-78
7203,78,ကြပ်ကြပ်မမ,page-78
7207,78,ကြပ်ကြပ်မိမိ,page-78
7211,79,ကြပ်ကြပ်မတ်မတ်,page-79
,79,ကြပ်စည်း,page-79
7213,79,ကြပ်တင်း,page-79
7216,79,ကြပ်တည်း,page-79
7217,79,ကြပ်မ,page-79
7219,79,ကြပ်မတ်,page-79
7220,79,ကြပ်မှူး,page-79
7221,79,ကြမ္မာ,page-79
7222,79,ကြမ္မာကောင်,page-79
,79,ကြမ္မာကုန်,page-79
7224,79,ကြမ္မာခေ,page-79
7225,79,ကြမ္မာခံ,page-79
7226,79,ကြမ္မာငင်,page-79
7229,79,ကြမ္မာမွှေ,page-79
7230,79,ကြမ်း,page-79
,79,ကြမ်းကြားလေကြား,page-79
7239,79,ကြမ်းကြော့,page-79
7240,79,ကြမ်းကြော,page-79
7241,79,ကြမ်းကြုတ်,page-79
7242,79,ကြမ်းကြုတ်ရက်စက်,page-79
7243,79,ကြမ်းကြမ်းတုတ်တုတ်,page-79
7245,79,ကြမ်းကြမ်းရမ်းရမ်း,page-79
7247,79,ကြမ်းကွပ်,page-79
7250,79,ကြမ်းခက်,page-79
7253,79,ကြမ်းင်ေး,page-79
7255,79,ကြမ်းခင်းစျေး,page-79
7257,79,ကြမ်းချော်,page-79
7258,79,ကြမ်းဆည်,page-79
7259,79,ကြမ်းဆွဲ,page-79
7262,79,ကြမ်းတပြေးတည်း,page-79
7264,79,ကြမ်းတူး,page-79
7265,79,ကြမ်းတော,page-79
7266,79,ကြမ်းတိုက်,page-79
7268,79,ကြမ်းတိုက်စက်ငင်,page-79
7270,79,ကြမ်းတုတ်,page-79
7271,79,ကြမ်းတမ်း,page-79
,79,ကြမ်းတွင်းပေါက်,page-79
7276,79,ကြမ်းထော်,page-79
7277,79,ကြမ်းပိုး,page-79
7278,79,ကြမ်းပေါက်,page-79
7280,79,ကြမ်းပျင်း,page-79
7281,79,ကြမ်းပြင်,page-79
,79,ကြိမ်,page-79
7287,79,ကြိမ်ကိုင်,page-79
7289,79,ကြိမ်ကြိုက်,page-79
7290,79,ကြိမ်ချုပ်,page-79
,79,ကြိမ်ခွေ,page-79
7292,79,ကြိမ်ဒဏ်,page-79
7294,79,ကြမ်ပိုင်သည်,page-79
7295,79,ကြိမ်ဖူး,page-79
7300,80,ကြိမ်ဖန်များစွာ,page-80
7302,80,ကြိမ်မီးအုံး,page-80
7305,80,ကြိမ်မြောက်,page-80
7307,80,ကြိမ်ရေ,page-80
7309,80,ကြိမ်ရိုင်,page-80
7310,80,ကြိမ်လုံး,page-80
7311,80,ကြိမ်လုံးပြစ်,page-80
7312,80,ကြိမ်အပ်,page-80
7313,80,ကြိမ်း,page-80
7316,80,ကြိမ်းကြိမ်းထ,page-80
7317,80,ကြိမ်းခတ်,page-80
7318,80,ကြိမ်းချွတ်,page-80
7319,80,ကြိမ်းပ,page-80
7321,80,ကြိမ်းမောင်း,page-80
7323,80,ကြိမ်းဝါး,page-80
7325,80,ကြိမ်းဝှဲ,page-80
7326,80,ကြယ်,page-80
7328,80,ကြယ်ကြွေ,page-80
7329,80,ကြယ်ခွပ်,page-80
7330,80,ကြယ်ငါး,page-80
7331,80,ကြယ်စေ့,page-80
7332,80,ကြယ်တံခွန်,page-80
7333,80,ကြယ်တံခွန်ခိုး,page-80
7334,80,ကြယ်တံခွန်ခေါင်း,page-80
7335,80,ကြယ်တံခွန်ပန်း,page-80
7337,80,ကြယ်တံမြက်စည်း,page-80
7338,80,ကြယ်ဒွေးဖော်,page-80
7339,80,ကြယ်နဂါး,page-80
,80,ကြယ်နီ,page-80
,80,ကြယ်ပတ္တမြား,page-80
7342,80,ကြယ်ပျံ,page-80
7345,80,ကြယ်ပြာပန်း,page-80
7347,80,ကြယ်ပွင့်,page-80
7348,80,ကြယ်မိကျောင်း,page-80
7349,80,ကြယ်မြွာပူး,page-80
7350,80,ကြယ်ရံနိုင်ငံ,page-80
7351,80,ကြယ်ရံမြို့,page-80
7352,80,ကြယ်ရက်,page-80
7353,80,ကြယ်လောင်း,page-80
7354,80,ကြယ်သီး,page-80
7356,80,ကြယ်သီးတံ,page-80
7357,80,ကြယ်သီးတပ်,page-80
7358,80,ကြယ်အုပ်ဆောင်း,page-80
7359,80,ကြယ်ဥပါ,page-80
7360,80,ကွ,page-80
7371,80,ကွရီးကွရို,page-80
7372,80,ကွာ,page-80
7381,80,ကွာကင်း,page-80
7387,80,ကွာခိုး,page-80
7388,80,ကွာခြား,page-80
7391,81,ကွာစိ,page-81
7392,81,ကွာတ,page-81
7394,81,ကွာတား,page-81
7396,81,ကွာတားကြေး,page-81
7398,81,ကွာတားချ,page-81
7400,81,ကွာတားဖိုင်နယ်ပွဲ,page-81
7402,81,ကွာတမ်းတရား,page-81
7403,81,ကွာနိုင်,page-81
7404,81,ကွာပိန်,page-81
7405,81,ကွာရှင်း,page-81
7407,81,ကွာလက်ဖက်,page-81
7409,81,ကွာလမ်း,page-81
7410,81,ကွာလှမ်း,page-81
7412,81,ကွာဝေး,page-81
7415,81,ကွာဟ,page-81
7418,81,ကွိ,page-81
7421,81,ကွီနိုင်,page-81
7423,81,ကွေ့,page-81
7427,81,ကွေ့ကောက်,page-81
7432,81,ကွေ့ကျောက်နီ,page-81
7433,81,ကွေ့ကျောက်ရွှေ,page-81
7434,81,ကွေ့ချိုး,page-81
7436,81,ကွေ့ချောင်ကွေ့လည်,page-81
7431,81,ကွေ့ချောင်လိမ်လစ်,page-81
7435,81,ကွေ့တီးကွေ့ကောက်,page-81
7438,81,ကွေ့နာ,page-81
7439,81,ကွေ့နီ,page-81
7440,81,ကွေ့လည်,page-81
7441,81,ကွေ့လည်ချောင်ပတ်,page-81
7442,81,ကွေ့လည်ဆန်းပြား,page-81
7444,81,ကွေ့လိမ်,page-81
7445,81,ကွေ့ဝါ,page-81
7446,81,ကွေ,page-81
7447,81,ကွေကင်း,page-81
7448,81,ကွေကွင်း,page-81
7451,81,ကွေး,page-81
7452,81,ကွေးကောက်,page-81
7453,81,ကွေးကြွက်,page-81
7455,81,ကွေးညွတ်,page-81
7457,81,ကွေးတလွေး,page-81
7458,81,ကွေးရစ်,page-81
7459,81,ကွေးလေး,page-81
7460,81,ကွေးလွေး,page-81
7461,81,ကွဲ့,page-81
7463,81,ကွဲ,page-81
7476,81,ကွဲကျေ,page-81
7486,82,ကွဲကွာ,page-82
7489,82,ကွဲကွဲပြားပြား,page-82
7493,82,ကွဲခြ,page-82
7494,82,ကွဲခြမ်း,page-82
7495,82,ကွဲပပ်,page-82
7497,82,ကွဲပျက်,page-82
7498,82,ကွဲပြား,page-82
7502,82,ကွဲပြဲ,page-82
7504,82,ကွဲပြို,page-82
7507,82,ကွဲပွား,page-82
7508,82,ကွဲရှု,page-82
7510,82,ကွဲလံ,page-82
7511,82,ကွဲလမ်း,page-82
7512,82,ကွဲလွဲ,page-82
7515,82,ကွဲသတ်,page-82
7517,82,ကွဲအာ,page-82
7519,82,ကွဲအက်,page-82
7522,82,ကွက်,page-82
7534,82,ကွက္ကရာ,page-82
7537,82,ကွက်ကတ်,page-82
7539,82,ကွက်ကန့်,page-82
7541,82,ကွက်ကျား,page-82
7543,82,ကွက်ကျော်,page-82
7544,82,ကွက်‌ကျော်မြင်,page-82
7545,82,ကွက်ကျော်ရိုက်,page-82
7549,82,ကွက်ကွက်,page-82
7550,82,ကွက်ကွက်ကွင်းကွင်း,page-82
7552,82,ကွက်ခနဲ,page-82
7555,82,ကွက်စု,page-82
7556,82,ကွက်စိပ်,page-82
7557,82,ကွက်စိပ်တိုင်း,page-82
7558,82,ကွက်စိပ်ရိုက်,page-82
7559,82,ကွက်တိ့,page-82
7562,82,ကွက်တိကွက်ကျား,page-82
7565,82,ကွက်နာပိုး,page-82
7567,82,ကွက်လပ်,page-82
7570,82,ကွင်တယ်,page-82
7571,82,ကွင်း,page-82
7582,83,ကွင်းကွေ,page-83
7583,83,ကွင်းကွင်း,page-83
7585,83,ကွင်းကွင်းကွက်ကွက်,page-83
7588,83,ကွင်းစ,page-83
7589,83,ကွင်းစကွင်းပိတ်,page-83
7590,83,ကွင်းစက်,page-83
7591,83,ကွင်းစွန်း,page-83
7592,83,ကွင်းဆက်,page-83
7593,83,ကွင်းဆက်မိ,page-83
7595,83,ကွင်းဆင်း,page-83
7597,83,ကွင်းထိုးဖိနပ်,page-83
7598,83,ကွင်းနာ,page-83
7599,83,ကွင်းပိတ်,page-83
7602,83,ကွင်းပြင်,page-83
7603,83,ကွင်းဖွင့်,page-83
7604,83,ကွင်းဗား,page-83
7605,83,ကွင်းရှောင်,page-83
,83,ကွင်းလုံးကျွတ်,page-83
7606,83,ကွင်းလုံးပုဆိုး,page-83
7611,83,ကွင်းလျှော,page-83
7612,83,ကွင်းလျှိုး,page-83
7613,83,ကွတ်,page-83
7616,83,ကွတ်ကရာ,page-83
7629,83,ကွတ်နာပိုး,page-83
7630,83,ကွိတ်,page-83
